Product ID,Discount Rate,Profit,Cost,Customer Name,Segment,City,State,Category,Sub-Category,Product Name,Sales
OFF-BI-10001636,0.2,4.38,9.11,Noel Staavos,Corporate,Carlsbad,New Mexico,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,13.49
OFF-BI-10000948,0.2,3.85,7.57,Noel Staavos,Corporate,Carlsbad,New Mexico,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",11.42
OFF-PA-10001838,0,8.64,9.00,Mark Van Huff,Consumer,Pocatello,Idaho,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",17.64
OFF-BI-10002215,0.2,5.54,11.50,Mark Van Huff,Consumer,Pocatello,Idaho,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",17.04
TEC-AC-10001314,0,8.00,91.98,Laurel Elliston,Consumer,Springfield,Virginia,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,99.98
FUR-FU-10002268,0,9.72,19.74,Laurel Elliston,Consumer,Springfield,Virginia,Furniture,Furnishings,Ultra Door Push Plate,29.46
OFF-BI-10002133,0.7,-116.84,283.76,Victoria Pisteka,Corporate,Toledo,Ohio,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",166.92
FUR-FU-10001979,0.2,9.83,88.50,Tony Chapman,Home Office,Fort Collins,Colorado,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,98.33
FUR-CH-10001482,0.1,1.31,116.57,Sheri Gordon,Consumer,New York City,New York,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,117.88
TEC-AC-10002018,0,9.02,11.95,Victoria Pisteka,Corporate,New York City,New York,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,20.97
TEC-AC-10000397,0,9.80,130.16,Victoria Pisteka,Corporate,New York City,New York,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",139.96
FUR-FU-10003976,0,12.83,24.91,Victoria Pisteka,Corporate,New York City,New York,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",37.74
FUR-FU-10002597,0,6.22,8.60,Patrick O'Donnell,Consumer,Marlborough,Massachusetts,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",14.82
FUR-FU-10004864,0,61.38,130.44,Patrick O'Donnell,Consumer,Marlborough,Massachusetts,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",191.82
OFF-BI-10002103,0.2,4.52,9.38,Jack Lebron,Consumer,New Rochelle,New York,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.90
OFF-AP-10001005,0,103.82,210.78,Rick Wilson,Corporate,Seattle,Washington,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,314.60
FUR-TA-10002607,0,45.37,238.19,Rick Wilson,Corporate,Seattle,Washington,Furniture,Tables,KI Conference Tables,283.56
FUR-CH-10000454,0,146.39,341.57,Rick Bensley,Home Office,Detroit,Michigan,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",487.96
OFF-BI-10001359,0,843.17,950.81,Sanjit Chand,Consumer,Fayetteville,Arkansas,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98
OFF-BI-10003196,0.8,-4.49,7.48,Eric Murdock,Consumer,Quincy,Illinois,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,2.99
TEC-AC-10003657,0.2,2.72,106.05,Eric Murdock,Consumer,Quincy,Illinois,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,108.77
OFF-PA-10002262,0,12.44,13.48,Resi P�lking,Consumer,New York City,New York,Office Supplies,Paper,Xerox 192,25.92
OFF-ST-10002214,0,5.87,16.71,Resi P�lking,Consumer,New York City,New York,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58
TEC-PH-10003555,0.2,-12.41,67.59,Henia Zydlo,Consumer,Houston,Texas,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,55.18
OFF-BI-10000545,0,4946.37,4946.37,Adrian Barton,Consumer,Detroit,Michigan,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,9892.74
FUR-TA-10004607,0.5,-45.83,119.75,Neil Ducich,Corporate,Chandler,Arizona,Furniture,Tables,Hon 2111 Invitation Series Straight Table,73.92
FUR-FU-10000277,0.2,16.85,320.24,Xylona Preis,Consumer,Hollywood,Florida,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,337.09
OFF-AP-10004532,0,16.59,44.85,Muhammed MacIntyre,Corporate,Los Angeles,California,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44
TEC-AC-10003911,0,163.19,316.78,Marina Lichtenstein,Corporate,San Francisco,California,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit�Smart WiFi Router,479.97
OFF-BI-10003196,0.2,2.24,3.74,Kalyca Meade,Corporate,Sunnyvale,California,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,5.98
TEC-AC-10000358,0,45.59,144.36,Kalyca Meade,Corporate,Sunnyvale,California,Technology,Accessories,Imation�Secure�Drive�+ Hardware Encrypted USB�flash drive�- 16 GB,189.95
TEC-AC-10000057,0,31.49,118.46,Kalyca Meade,Corporate,Sunnyvale,California,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,149.95
OFF-AR-10001988,0,8.69,21.26,Kalyca Meade,Corporate,Sunnyvale,California,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,29.95
OFF-LA-10003498,0,22.20,22.20,Kalyca Meade,Corporate,Sunnyvale,California,Office Supplies,Labels,Avery 475,44.40
OFF-AR-10002956,0,17.17,48.86,Sara Luxemburg,Home Office,New York City,New York,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,66.03
OFF-PA-10003724,0,5.32,5.54,Anthony Jacobs,Corporate,Los Angeles,California,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",10.86
OFF-AR-10004272,0,0.84,2.52,Damala Kotsonis,Corporate,San Francisco,California,Office Supplies,Art,Newell 308,3.36
OFF-BI-10003291,0.2,9.43,18.51,Damala Kotsonis,Corporate,San Francisco,California,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,27.94
TEC-PH-10004100,0.2,2.88,25.90,Damala Kotsonis,Corporate,San Francisco,California,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,28.78
OFF-SU-10001218,0,6.15,15.81,Berenike Kampe,Consumer,Santa Ana,California,Office Supplies,Supplies,Fiskars Softgrip Scissors,21.96
TEC-AC-10004209,0,8.57,13.41,Craig Carreira,Consumer,Seattle,Washington,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,21.98
FUR-CH-10002073,0.1,553.39,2067.93,Emily Ducich,Home Office,New York City,New York,Furniture,Chairs,Hon Olson Stacker Chairs,2621.32
FUR-FU-10003424,0,23.92,50.84,Stewart Visinsky,Consumer,Los Angeles,California,Furniture,Furnishings,Nu-Dell Oak Frame,74.76
FUR-TA-10001086,0.2,27.36,337.42,Stewart Visinsky,Consumer,Los Angeles,California,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",364.78
FUR-TA-10004619,0,334.55,780.62,Anthony Rawles,Corporate,Seattle,Washington,Furniture,Tables,Hon Non-Folding Utility Tables,1115.17
OFF-BI-10002854,0.2,33.64,56.06,Chris Selesnick,Corporate,San Diego,California,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",89.70
OFF-LA-10002762,0,23.56,26.56,Chris Selesnick,Corporate,San Diego,California,Office Supplies,Labels,Avery 485,50.12
OFF-FA-10003495,0,18.24,18.24,Rick Reed,Corporate,New York City,New York,Office Supplies,Fasteners,Staples,36.48
OFF-PA-10002581,0.2,100.69,221.50,Bradley Drucker,Consumer,Chicago,Illinois,Office Supplies,Paper,Xerox 1951,322.19
OFF-BI-10000343,0.8,-4.86,7.81,Bradley Drucker,Consumer,Chicago,Illinois,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.95
OFF-PA-10001184,0.2,6.94,12.20,Bradley Drucker,Consumer,Chicago,Illinois,Office Supplies,Paper,Xerox 1903,19.14
TEC-AC-10000521,0,6.92,16.16,Bryan Mills,Consumer,Harrisonburg,Virginia,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",23.08
TEC-PH-10002890,0,23.52,66.96,Maribeth Schnelling,Consumer,Rockville,Maryland,Technology,Phones,AT&T 17929 Lendline Telephone,90.48
FUR-CH-10003061,0.2,-2.70,218.68,Becky Martin,Consumer,Des Moines,Washington,Furniture,Chairs,"Global Leather Task Chair, Black",215.98
OFF-EN-10003567,0,30.99,34.95,Becky Martin,Consumer,Des Moines,Washington,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",65.94
FUR-FU-10001918,0.2,2.70,8.65,Katrina Edelman,Corporate,Philadelphia,Pennsylvania,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,11.35
OFF-ST-10002444,0,6.88,17.68,Sam Zeldin,Home Office,Columbus,Indiana,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,24.56
OFF-EN-10003286,0,7.78,8.78,Mick Brown,Consumer,Springfield,Missouri,Office Supplies,Envelopes,Staple envelope,16.56
TEC-AC-10000109,0,67.19,212.76,Mick Brown,Consumer,Springfield,Missouri,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,279.95
OFF-ST-10002574,0,0.00,828.84,Dorothy Badders,Corporate,Henderson,Kentucky,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",828.84
OFF-BI-10000773,0.7,-5.53,12.75,Christy Brittain,Consumer,Lakewood,Ohio,Office Supplies,Binders,Insertable Tab Post Binder Dividers,7.22
OFF-SU-10004661,0.2,2.04,25.16,Christy Brittain,Consumer,Lakewood,Ohio,Office Supplies,Supplies,Acme Titanium Bonded Scissors,27.20
TEC-AC-10003280,0,18.89,71.08,Stephanie Phelps,Corporate,Omaha,Nebraska,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,89.97
FUR-FU-10003773,0,34.99,283.09,Giulietta Weimer,Consumer,Henderson,Kentucky,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,318.08
OFF-BI-10002412,0,2.61,3.19,Giulietta Weimer,Consumer,Henderson,Kentucky,Office Supplies,Binders,Wilson Jones �Snap� Scratch Pad Binder Tool for Ring Binders,5.80
TEC-PH-10002564,0.2,17.99,125.96,Ken Heidel,Corporate,Santa Ana,California,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,143.95
OFF-PA-10002262,0,9.33,10.11,Ken Heidel,Corporate,Santa Ana,California,Office Supplies,Paper,Xerox 192,19.44
OFF-AR-10000246,0,1.45,4.11,Barry Gonzalez,Consumer,Springfield,Virginia,Office Supplies,Art,Newell 318,5.56
OFF-ST-10002554,0,2.93,143.80,Lori Olson,Corporate,Suffolk,Virginia,Office Supplies,Storage,Tennsco Industrial Shelving,146.73
OFF-PA-10002751,0,13.46,16.44,Lori Olson,Corporate,Suffolk,Virginia,Office Supplies,Paper,Xerox 1920,29.90
OFF-BI-10004318,0.2,89.95,186.83,Dianna Vittorini,Consumer,Los Angeles,California,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.78
OFF-AP-10001564,0.8,-251.19,344.22,Lisa Ryan,Corporate,Houston,Texas,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,93.03
FUR-CH-10000513,0.3,-136.49,591.46,Lisa Ryan,Corporate,Houston,Texas,Furniture,Chairs,High-Back Leather Manager's Chair,454.97
TEC-PH-10001433,0.2,21.54,224.63,Rick Reed,Corporate,Cary,North Carolina,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,246.17
OFF-ST-10002790,0.2,-62.77,358.17,Troy Staebel,Consumer,Springfield,Ohio,Office Supplies,Storage,Safco Industrial Shelving,295.40
OFF-ST-10002974,0,104.57,243.99,Alan Hwang,Consumer,Louisville,Kentucky,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",348.56
OFF-PA-10003177,0.2,5.44,10.11,Dorothy Wardle,Corporate,Troy,Ohio,Office Supplies,Paper,Xerox 1999,15.55
FUR-BO-10001918,0.5,-376.69,859.63,Dorothy Wardle,Corporate,Troy,Ohio,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",482.94
TEC-PH-10001299,0,83.99,215.99,Ashley Jarboe,Consumer,Detroit,Michigan,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,299.98
OFF-BI-10004224,0,181.66,222.02,Ashley Jarboe,Consumer,Detroit,Michigan,Office Supplies,Binders,Catalog Binders with Expanding Posts,403.68
TEC-PH-10001300,0,11.73,30.17,Ashley Jarboe,Consumer,Detroit,Michigan,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",41.90
OFF-LA-10004178,0,13.30,15.61,Ashley Jarboe,Consumer,Detroit,Michigan,Office Supplies,Labels,Avery 491,28.91
OFF-PA-10000289,0,15.55,16.85,Stewart Visinsky,Consumer,Bloomington,Indiana,Office Supplies,Paper,Xerox 213,32.40
TEC-PH-10002085,0.2,27.72,341.82,Matthew Grinstein,Home Office,Dallas,Texas,Technology,Phones,Clarity 53712,369.54
OFF-PA-10001934,0.2,3.76,6.61,Matthew Grinstein,Home Office,Dallas,Texas,Office Supplies,Paper,Xerox 1993,10.37
TEC-AC-10003033,0.2,128.68,663.20,Matthew Grinstein,Home Office,Dallas,Texas,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,791.88
OFF-AR-10001683,0.2,5.32,18.32,Adrian Barton,Consumer,Houston,Texas,Office Supplies,Art,Lumber Crayons,23.64
OFF-ST-10001713,0.2,-16.96,101.74,Adrian Barton,Consumer,Houston,Texas,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",84.78
FUR-FU-10000193,0.6,-84.45,149.41,Adrian Barton,Consumer,Houston,Texas,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,64.96
OFF-BI-10000474,0.8,-51.30,83.36,Adrian Barton,Consumer,Houston,Texas,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,32.06
OFF-ST-10000129,0.2,-28.87,206.52,Adrian Barton,Consumer,Houston,Texas,Office Supplies,Storage,Fellowes Recycled Storage Drawers,177.65
TEC-MA-10001016,0.4,33.59,254.32,Adrian Barton,Consumer,Houston,Texas,Technology,Machines,Canon PC170 Desktop Personal Copier,287.91
OFF-SU-10002557,0.2,1.68,20.69,Muhammed MacIntyre,Corporate,Haltom City,Texas,Office Supplies,Supplies,Fiskars Spring-Action Scissors,22.37
OFF-PA-10002160,0.2,11.73,20.64,Muhammed MacIntyre,Corporate,Haltom City,Texas,Office Supplies,Paper,Xerox 1978,32.37
TEC-AC-10003095,0.2,36.40,171.58,Muhammed MacIntyre,Corporate,Haltom City,Texas,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,207.98
OFF-EN-10003160,0,17.47,18.93,Michelle Arnett,Home Office,Richmond,Virginia,Office Supplies,Envelopes,Pastel Pink Envelopes,36.40
TEC-AC-10001542,0,4.36,18.60,Michelle Arnett,Home Office,Richmond,Virginia,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,22.96
OFF-ST-10003641,0,6.30,308.90,Michelle Arnett,Home Office,Richmond,Virginia,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,315.20
OFF-BI-10002432,0,7.13,8.05,Michelle Arnett,Home Office,Richmond,Virginia,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,15.18
TEC-PH-10004094,0.2,39.00,584.96,Erica Bern,Corporate,Los Angeles,California,Technology,Phones,Motorola L703CM,623.96
TEC-PH-10001817,0.4,-93.08,522.68,Neola Schneider,Consumer,Philadelphia,Pennsylvania,Technology,Phones,Wilson Electronics DB Pro Signal Booster,429.60
FUR-FU-10002759,0.2,6.39,25.58,Neola Schneider,Consumer,Philadelphia,Pennsylvania,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,31.97
FUR-CH-10000309,0.3,-63.38,950.65,Neola Schneider,Consumer,Philadelphia,Pennsylvania,Furniture,Chairs,Global Comet Stacking Arm Chair,887.27
OFF-PA-10003673,0.2,7.05,14.65,Neola Schneider,Consumer,Philadelphia,Pennsylvania,Office Supplies,Paper,Strathmore Photo Mount Cards,21.70
OFF-LA-10000452,0,10.58,11.47,Ross Baird,Home Office,Los Angeles,California,Office Supplies,Labels,Avery 488,22.05
OFF-PA-10000210,0,46.95,52.95,Ross Baird,Home Office,Los Angeles,California,Office Supplies,Paper,Xerox Blank Computer Paper,99.90
OFF-AP-10000358,0,26.35,64.51,Jason Klamczynski,Corporate,Los Angeles,California,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,90.86
OFF-PA-10002137,0,3.50,4.28,Patrick Ryan,Consumer,San Francisco,California,Office Supplies,Paper,"Southworth 100% R�sum� Paper, 24lb.",7.78
OFF-BI-10003364,0.7,-57.76,136.52,Eric Hoffmann,Consumer,Philadelphia,Pennsylvania,Office Supplies,Binders,Binding Machine Supplies,78.76
FUR-FU-10001940,0.6,-3.82,13.37,Matt Abelman,Home Office,Houston,Texas,Furniture,Furnishings,Staple-based wall hangings,9.55
FUR-FU-10000320,0.6,-2.14,7.48,Matt Abelman,Home Office,Houston,Texas,Furniture,Furnishings,OIC Stacking Trays,5.34
OFF-AR-10004441,0,3.48,4.80,Michelle Arnett,Home Office,Las Cruces,New Mexico,Office Supplies,Art,BIC Brite Liner Highlighters,8.28
OFF-ST-10002182,0.2,-11.28,61.42,Jeremy Lonsdale,Consumer,Houston,Texas,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",50.14
OFF-BI-10002931,0.7,-58.72,146.79,Aaron Smayling,Corporate,Redmond,Oregon,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",88.07
FUR-BO-10004357,0.5,-241.18,542.65,Dan Campbell,Consumer,Cleveland,Ohio,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,301.47
OFF-AR-10000475,0.2,1.63,17.03,Dan Campbell,Consumer,Cleveland,Ohio,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",18.66
FUR-FU-10001473,0,9.89,17.57,Michael Dominguez,Corporate,Laurel,Maryland,Furniture,Furnishings,DAX Wood Document Frame,27.46
OFF-AP-10001469,0,36.29,88.84,Michael Dominguez,Corporate,Laurel,Maryland,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,125.13
TEC-PH-10004447,0.2,41.70,514.26,Rick Huthwaite,Home Office,San Diego,California,Technology,Phones,Toshiba IPT2010-SD IP�Telephone,555.96
OFF-ST-10001469,0.2,-22.67,152.22,Thomas Boland,Corporate,Wilson,North Carolina,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,129.55
OFF-ST-10000060,0.2,-5.20,57.18,Thomas Boland,Corporate,Wilson,North Carolina,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,51.98
OFF-PA-10000807,0.2,3.47,6.80,Thomas Boland,Corporate,Wilson,North Carolina,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",10.27
OFF-BI-10000666,0.7,-12.22,30.56,Eric Barreto,Consumer,Saint Petersburg,Florida,Office Supplies,Binders,Surelock Post Binders,18.34
TEC-PH-10002890,0.2,13.57,167.39,Eric Barreto,Consumer,Saint Petersburg,Florida,Technology,Phones,AT&T 17929 Lendline Telephone,180.96
TEC-AC-10000844,0.2,95.19,380.75,Bryan Mills,Consumer,Buffalo Grove,Illinois,Technology,Accessories,Logitech�Gaming G510s - Keyboard,475.94
TEC-AC-10002402,0,47.99,111.99,Bradley Talbott,Home Office,Los Angeles,California,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,159.98
TEC-PH-10003988,0,12.21,31.39,Fred Wasserman,Corporate,New York City,New York,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.60
OFF-BI-10004040,0.2,3.00,5.29,Rick Duston,Consumer,Las Vegas,Nevada,Office Supplies,Binders,Wilson Jones Impact Binders,8.29
TEC-PH-10004094,0.2,70.20,1052.93,Rick Duston,Consumer,Las Vegas,Nevada,Technology,Phones,Motorola L703CM,1123.13
OFF-AP-10000358,0,18.82,46.08,Rick Duston,Consumer,Las Vegas,Nevada,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,64.90
OFF-BI-10000138,0.8,-4.49,7.30,Theone Pippenger,Consumer,Naperville,Illinois,Office Supplies,Binders,Acco Translucent Poly Ring Binders,2.81
TEC-AC-10002926,0,42.99,56.99,Claudia Bergmann,Corporate,Burlington,Vermont,Technology,Accessories,Logitech Wireless Marathon Mouse M705,99.98
OFF-AR-10003477,0,2.73,5.31,Claudia Bergmann,Corporate,Burlington,Vermont,Office Supplies,Art,4009 Highlighters,8.04
OFF-ST-10001526,0,406.72,1157.57,Claudia Bergmann,Corporate,Burlington,Vermont,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,1564.29
OFF-BI-10001765,0,66.51,72.05,Quincy Jones,Corporate,Detroit,Michigan,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,138.56
OFF-AP-10004859,0.1,12.38,53.14,Quincy Jones,Corporate,Detroit,Michigan,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,65.52
OFF-AR-10003179,0.2,2.37,12.21,Kunst Miller,Consumer,Avondale,Arizona,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,14.58
TEC-AC-10002345,0.2,1.45,21.75,Kunst Miller,Consumer,Avondale,Arizona,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,23.20
OFF-AR-10001246,0.2,1.85,14.61,Kunst Miller,Consumer,Avondale,Arizona,Office Supplies,Art,Newell 317,16.46
FUR-FU-10004864,0.2,3.14,16.17,Khloe Miller,Consumer,Philadelphia,Pennsylvania,Furniture,Furnishings,Eldon 500 Class Desk Accessories,19.31
OFF-PA-10001804,0,19.24,20.84,Ionia McGrath,Consumer,Las Vegas,Nevada,Office Supplies,Paper,Xerox 195,40.08
OFF-AP-10001271,0,27.53,74.43,Marina Lichtenstein,Corporate,Bangor,Maine,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,101.96
OFF-PA-10004353,0,124.68,135.06,Marina Lichtenstein,Corporate,Bangor,Maine,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,259.74
TEC-AC-10002473,0,104.72,150.70,Marina Lichtenstein,Corporate,Bangor,Maine,Technology,Accessories,Maxell 4.7GB DVD-R,255.42
OFF-BI-10003314,0.7,-3.04,7.38,Gary Hansen,Home Office,Hendersonville,Tennessee,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,4.34
OFF-BI-10004465,0.7,-7.92,19.80,Gary Hansen,Home Office,Hendersonville,Tennessee,Office Supplies,Binders,Avery Durable Slant Ring Binders,11.88
FUR-BO-10003450,0,32.47,373.39,Arthur Gainer,Consumer,Eau Claire,Wisconsin,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",405.86
FUR-CH-10002335,0,176.80,503.21,Arthur Gainer,Consumer,Eau Claire,Wisconsin,Furniture,Chairs,Hon GuestStacker Chair,680.01
TEC-AC-10003433,0.2,0.74,1.64,Maureen Gnade,Consumer,Chicago,Illinois,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2.38
OFF-AP-10003849,0.8,-393.60,536.73,Maureen Gnade,Consumer,Chicago,Illinois,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,143.13
TEC-MA-10000984,0.2,503.64,3973.16,Max Jones,Consumer,San Diego,California,Technology,Machines,Okidata MB760 Printer,4476.80
OFF-PA-10000418,0,50.33,54.52,Max Jones,Consumer,San Diego,California,Office Supplies,Paper,Xerox 189,104.85
OFF-AP-10001242,0,72.43,169.01,Max Jones,Consumer,San Diego,California,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,241.44
OFF-PA-10001954,0,147.09,172.67,Sanjit Jacobs,Home Office,Jackson,Mississippi,Office Supplies,Paper,Xerox 1964,319.76
OFF-PA-10001954,0,21.01,24.67,Sanjit Jacobs,Home Office,Jackson,Mississippi,Office Supplies,Paper,Xerox 1964,45.68
FUR-FU-10000448,0,1.60,30.36,Laurel Beltran,Home Office,Oxnard,California,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,31.96
OFF-PA-10001357,0,22.99,24.91,Laurel Beltran,Home Office,Oxnard,California,Office Supplies,Paper,Xerox 1886,47.90
OFF-ST-10002292,0,222.59,890.35,Laurel Beltran,Home Office,Oxnard,California,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",1112.94
OFF-EN-10001219,0,11.23,11.69,Laurel Beltran,Home Office,Oxnard,California,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",22.92
TEC-PH-10002564,0.2,9.00,62.98,Sarah Brown,Consumer,Kent,Washington,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.98
OFF-PA-10001639,0,9.33,10.11,Sarah Brown,Consumer,Kent,Washington,Office Supplies,Paper,Xerox 203,19.44
OFF-BI-10001153,0.7,-20.72,51.81,Corey Catlett,Corporate,Nashville,Tennessee,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,31.09
TEC-PH-10003356,0,3.91,10.07,Darren Powers,Consumer,New York City,New York,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",13.98
OFF-AR-10001725,0,6.15,17.50,Darren Powers,Consumer,New York City,New York,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,23.65
TEC-PH-10002415,0.2,44.24,663.64,Jeremy Lonsdale,Consumer,Westminster,California,Technology,Phones,Polycom VoiceStation 500 Conference�phone,707.88
OFF-BI-10003355,0.2,4.18,7.77,Jeremy Lonsdale,Consumer,Westminster,California,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,11.95
OFF-BI-10000216,0.2,11.67,19.46,Jeremy Lonsdale,Consumer,Westminster,California,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",31.13
TEC-AC-10004803,0,7.81,47.95,Jeremy Lonsdale,Consumer,Westminster,California,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,55.76
OFF-PA-10001970,0,11.54,13.02,Jeremy Lonsdale,Consumer,Westminster,California,Office Supplies,Paper,Xerox 1881,24.56
FUR-FU-10004848,0,15.53,36.22,Jeremy Lonsdale,Consumer,Westminster,California,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75
FUR-CH-10002317,0.2,25.90,181.28,Jeremy Lonsdale,Consumer,Westminster,California,Furniture,Chairs,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,207.18
